823807.02442223	5458159.3275031	1000
823709.63275525	5458075.5445568	1000
823622.14434727	5457947.7505689	1000
823539.21589118	5457742.1724138	1000
823468.03776322	5457336.574972	1000
823898.16573923	5456982.7469926	1000
824299.48273527	5456995.2144549	1000
824495.51119172	5457017.9198333	1000
824573.83022084	5457301.3021516	1000
824332.48260414	5457800.000643	1000
823807.02442223	5458159.3275031	1000
765050.35384842	5453791.886483	500
764810.60592552	5454069.9798779	500
764599.48757401	5454360.6007229	500
764577.78451182	5454660.309718	500
764738.2074126	5454968.7869283	500
764938.76283756	5455201.2096194	500
765033.98584749	5455194.6509544	500
765330.6960628	5455097.5507188	500
765557.25063483	5454941.3725085	500
765686.89179885	5454524.3273968	500
765612.87710045	5454242.2748078	500
765415.51281722	5453943.1356967	500
765050.35384842	5453791.886483	500
791432.57810207	5455102.079797	800
791326.46233183	5455174.4750611	800
791199.89686773	5455357.2178643	800
791139.85887541	5456078.4210655	800
790997.4861278	5456561.2227926	800
790792.83251821	5456840.1460186	800
790769.71941665	5457139.8150219	800
790853.81878263	5457344.8532869	800
790933.91066827	5457349.0824261	800
791035.2768322	5457365.5990642	800
791271.61922142	5457177.5073497	800
791825.78118733	5456504.7742826	800
792485.63838542	5455770.8236761	800
792390.13501679	5455643.1696597	800
792126.64730815	5455239.1418984	800
791833.25192226	5455123.2954786	800
791432.57810207	5455102.079797	800
981968.3622228	5469439.0215541	3000
981576.7505855	5469303.9390497	3000
981289.49010776	5469066.1174576	3000
981194.85255277	5469057.8191467	3000
981212.86972256	5468768.4280514	3000
981528.89995105	5468594.6834166	3000
981836.18133874	5468520.9184313	3000
982152.2445506	5468347.2137884	3000
982450.76885165	5468373.4284524	3000
982647.34977967	5468390.7049359	3000
982850.14807428	5468587.5948595	3000
982927.76620664	5468706.3406891	3000
982918.97613662	5468806.2903447	3000
982901.39599658	5469006.1996537	3000
982274.62937164	5469376.3843037	3000
981968.3622228	5469439.0215541	3000
1130825.9139042	5483404.9388321	2400
1130680.9602074	5483703.0981427	2400
1130663.5449842	5483982.2213279	2400
1130762.8991621	5484207.3355066	2400
1131110.9232665	5484641.0572238	2400
1131228.5749729	5484643.3867496	2400
1131334.6907431	5484554.4148596	2400
1131452.3094662	5484365.5732978	2400
1131483.8580665	5483964.3749605	2400
1131189.7617838	5483638.0613807	2400
